text,label,novel
it's been amazing and easy to use so far,0,0
the touchpad mouse area and screen are both responsive,0,0
exelent gaming performance in a thin and light chassis.,0,0
it has a beautiful black shell/casing that looks amazing,0,0
super fast and gaming is a breeze.,0,0
the 6gb of ram provides for a very responsive experience when working with multiple windows and apps,0,0
the touchpad is accurate and offers plenty of gestures,0,0
the display is amazing for somebody that has been accustomed to 60hz,0,0
i like the backlit feature that only lights up when in use.,0,0
"powerful- game performance exceeded my expectations, even with just 8 gig of ram",0,0
it is smaller in thickness and footprint than most 15 inches laptops,0,0
this thing is worth the money.,0,0
"the surface of the keyboard, palmrest and touchpad are great because they are not fingerprint magnets.",0,0
it's built solidly and performs well.,0,0
the first thing you'll notice is how fast this baby is,0,0
it seems to run super fast and efficient,0,0
thin and sleek without compromising on performance.,0,0
the screen is clear and crisp,0,0
the 16gb of fast ram is nice,0,0
"its very light (4.65ish pounds), looks very sleek and thin",0,0
the graphics just look amazing while i play overwatch and wow,0,0
"it's very light for a 17 inch laptop, good for portability around the house.",0,0
"excellent build quality, beautifully designed and made",0,0
no lagging or ghosting can be seen on this 144hz 3ms screen.,0,0
it can also run r6 siege at +70fps on high settings so that is great.,0,0
"this laptop has fantastic build, it feels more premium than what it costs",0,0
"i love the laptop, including the sleek look of it.",0,0
the customization and colors of the keyboard are a wonderful bonus.,0,0
t's alot faster than expected for the price.,0,0
"the boot-up is very quick, so you won't have to worry about it loading for a long-time when class starts.",0,0
loads pretty quick and runs the programs i need pretty smoothly.,0,0
construction quality is strong and materials feel high quality,0,0
it’s super sleek and clean,0,0
the individually-lit keys on the steelseries keyboard blink slowly in a splashing pattern that’s beautiful,0,0
when i turned this thing on it was nearly instant.,0,0
"the computer itself looks beautiful, highlighted by the thin bezel, slim frame, and rgb backlit keyboard",0,0
provides portable gaming power at the same levels as a decent gaming desktop machine.,0,0
heat management is quite good. i hovered around 70-75/c after a couple of hours of gaming.,0,0
it has a great layout and customizing the colors per key is pretty slick.,0,0
the design is beautiful (for a gaming computer of course). its portable (for a gaming computer of course),0,0
the sound is great and it has some audio stabilization ability so when you blast a song it lowers the levels so it doesn't pop your speakers,0,0
"that this laptop is very light, especially for a 17"" gaming laptop.",0,0
he laptop is very quiet and feels super thin.,0,0
"this thing is quite the monster, its fast with the 1660ti.",0,0
i absolutely love the ability to swap it around to type/work on a paper then switch to tablet mode while readin,0,0
the screen takes up pretty much the entire foldable half of the laptop with less than a centimeter of bordering chasis.,0,0
this was a breeze to set up,0,0
"downloads are faster, as are software installs.",0,0
the trackpad is one of the best ones i've used on a windows device.,0,0
the display is nice,0,0
"the keyboard is also well designed, making input a positive strength of this device.",0,0
the speed at which the computer boots and processes information is amazing,0,0
the sound is very good,0,0
"unboxing and setup were mostly clean, and the system was largely free of bloatware.",0,0
the steelseries keyboard has great feel,0,0
it's intended for gaming and offers very fast refresh so you won't see ghosting effects while gaming.,0,0
"the screen is very nice--bright, good color.",0,0
"unzipping large files (e.g. gzipped 4gb linux isos, etc.) is extremely fast, and moving such files to and from a 3.1 usb pendrive is jaw-dropping to someone who remembers using 8mb usb 1.0 pendrives.",0,0
i love the design and materials and handling,0,0
tablets just seem so much easier,0,0
the model i purchased came with the gtx 1060 and can play most games on high,0,0
seems like a solid laptop,0,0
"this is a very solid laptop, designed to be a thin and light laptop for gaming.",0,0
the keyboard feels very good to use and the back-lighting is a nice touch,0,0
"you can easily change clocking speeds, fan speeds and configure this laptop for high-end functionality.",0,0
it's light and compact,0,0
"the screen is very good, very wide viewing.",0,0
a premium built i would say by the touch and feel.,0,0
it even includes a stylus that is stored directly in the side of the tablet.,0,0
the screen is simply amazing. i watch sports videos on it and they are super crisp.,0,0
"it is very responsive, transforms from laptop to tablet quickly and easily, has a nice build quality, looks and feels good (including the keyboard).",0,0
the screen is great,0,0
the laptop keeps very cool even when overclocking cpu and gpu.,0,0
screen plays them beautifully with that high refresh rate,0,0
the hp omen laptop is a well constructed and capable laptop that includes one of the latest generations of nvidia rtx2060 gpu’s.,0,0
cpu and gpu temps always stayed very cool while pefroming demanding task and gaming.,0,0
i can multi-task and have tons of applications open with no real noticeable slow down in performance.,0,0
"as far as touch and the keyboard, it is smooth and easy to type",0,0
the keyboard is backlit which is nice.,0,0
the 144hz frame rate is butter smooth and totally worth sacrificing a 4k display for.,0,0
it is a beautiful computer and lighter than i thought it would be,0,0
"the design is very appealing too, with a decent track pad.",0,0
the laptop itself is pretty light-weight given its screen size.,0,0
use it mostly for graphic design and animation and it works like a charm! runs all the adobe creative suite wonderfully.,0,0
the 16 gb ddr4-2400 sdram is fast,0,0
the whole keyboard operates smoothly and i like that the mouse pad,0,0
the screen resolution is as high as fhd 1080p,0,0
great performance and nice looks and small weight,0,0
"graphics are clean, crisp and detailed - the graphics really keep up with the action",0,0
"the quality is top notch and everything feels very ""rich"" and like it was made with thought.",0,0
